inf_rate,clinical_rate,density,percentage
3.0137925202996723,2.6697423829804183,0.0024237071407119206,77.12766304928351
3.0370292274680732,2.6912075332000858,0.002409374801969564,77.36860052948047
3.0604527614303842,2.712845266616128,0.0023949811118794432,77.60809864066842
3.084064624303523,2.734656970824689,0.00238052824085787,77.8461514647542
3.107866330281665,2.7566440445784073,0.002366018355478945,78.08275330030209
3.131863055310478,2.778807897876106,0.0023514536179750503,78.3178986620996
3.1560528927204934,2.8011499520532284,0.002336836185742553,78.55158228067384
3.1804372202420286,2.8236716398729764,0.0023221682108527097,78.78379910175912
3.2050176016062832,2.8463744056181954,0.002307451839568008,79.01454428571593
3.229795613117107,2.8692597051839948,0.0022926892118640377,79.24381320690233
3.25477284375207,2.892329006171102,0.0022778824609569637,79.47160145299802
3.279950895264384,2.9155837879799944,0.002263033712836917,79.69790482428171
3.3053313822856056,2.939025541905761,0.002248145085807178,79.92271933286243
3.3309159324291837,2.9626557712337376,0.002233218690029299,80.14604120186536
3.35670618639484,2.9864759913359142,0.00221825662707459,80.36786686457282
3.382703798073771,3.010487729768103,0.0022032609894816276,80.58819296352098
3.4089104346547296,3.0346925263679148,0.0021882338603201844,80.80701634955301
3.435327776730926,3.0590919333534936,0.0021731773127616157,81.02433408082916
3.4619575184078037,3.0836875154230636,0.002158093409655703,81.24014342179473
3.488801367411688,3.1084808498552725,0.0021429842031142248,81.45444184210615
3.5158610451992804,3.133473526610328,0.002127851734101243,81.66722701551627
3.5431382870680777,3.1586671484319786,0.0021126980320300354,81.87849681871928
3.570634842267639,3.184063330950282,0.0020975251143672035,82.088249330156
3.5983524741117643,3.2096637027852157,0.0020823349862434835,82.29648282878034
3.6262929600915808,3.2354699056511236,0.0020671296400716723,82.50319579278752
3.654631962677028,3.2614835944619824,0.0020519110551718194,82.7083868983047
3.6832307495967207,3.2877064374375475,0.0020366811974033457,82.91205501804502
3.7120594752780125,3.3141401162103215,0.00202144201880468,83.1141992199255
3.7411199884648454,3.3407863259333967,0.0020061954572399674,83.3148187656495
3.77041415276536,3.367646775389169,0.0019909434360532567,83.51391310925482
3.799943846771388,3.3947231870989034,0.001975687863730158,83.71148189562784
3.829710964178948,3.422017297433219,0.0019604306335668275,83.90752495898452
3.8597174139096686,3.449530856723423,0.001945173623346612,84.10204232131917
3.889965120233211,3.4772656293737656,0.0019299186950240974,84.2950341908216
3.9204560228906704,3.5052233939745867,0.0019146676944169119,84.48650096026329
3.9511920772189573,3.5334059434163647,0.0018994224509050752,84.6764432053538
3.982175254276209,3.5618150850047097,0.0018841847771379466,84.86486168306759
4.0134075409681795,3.5904526405762516,0.0018689564687491109,85.0517573299425
4.044890940175658,3.619320446615474,0.0018537393040786016,85.23713126035037
4.076627470882913,3.6484203543724885,0.0018385350439032542,85.4209847647407
4.1086191683071585,3.677754229981741,0.0018233454311745168,85.60331930785814
4.1408680840290835,3.707323954581702,0.0018081721907642415,85.78413652693456
4.173376286124407,3.7371314244354887,0.0017930170292181481,85.96343822985638
4.206145859296504,3.7671785510524747,0.0017778816345170522,86.14122639330809
4.239178905010098,3.7974672613108726,0.0017627676758460598,86.3175031608927
4.273139926739077,3.82799949758129,0.0017476768033713715,86.49227084122984
4.307387716335658,3.858777217851312,0.0017326106480249543,86.66553190603233
4.341910863567143,3.889802395851048,0.0017175708212970793,86.83728898816204
4.376711582352387,3.921077021179711,0.0017025589150365405,87.0075448796657
4.411792104410505,3.9526030994332073,0.0016875765012587397,87.17630252979157
4.447154679403975,3.9843826523327417,0.0016726251319614154,87.34356504298772
4.482801575082926,4.016417717854487,0.001657706338948283,87.50933567688254
4.518735077430556,4.048710350360262,0.0016428216336602354,87.67361784024857
4.554957490809724,4.08126262072928,0.001627972507014357,87.83641509095
4.591471138110738,4.114076616490952,0.0016131604292506136,87.99773113387506
4.628278360900297,4.147154441958746,0.0015983868497860686,88.15756981885367
4.66538151957168,4.180498218365152,0.0015836531970769383,88.31593513856137
4.702782993496092,4.2141100839977,0.0015689608784879856,88.47283122641018
4.740485181175267,4.2479921943360965,0.0015543112801696627,88.62826235442715
4.778490500395258,4.282146722190429,0.0015397057669426627,88.78223293112141
4.816801388381511,4.316575857840537,0.0015251456821899678,88.9347474993404
4.855420301955144,4.351281809176447,0.0015106323477562871,89.08581073411604
4.894349717690507,4.386266801839974,0.0014961670638549366,89.23542744050152
4.933592132074004,4.421533079367447,0.001481751108982011,89.38360255139972
4.974099586096165,4.457082903333569,0.0014673857398378484,89.5303411253835
5.015707640370204,4.492918553496473,0.00145307219125568,89.67564834450907
5.057650229969087,4.5290423279439045,0.00143881167613748,89.81952951212281
5.099930044609636,4.565456543240594,0.0014246053853969281,89.96199005066251
5.142549795634429,4.6021635345768255,0.0014104544879094386,90.10303549945345
5.18551221618565,4.639165655918168,0.0013963601304691521,90.24267151250037
5.22882006138039,4.676465280156457,0.0013823234377527936,90.38090385627565
5.272476108487317,4.7140647992619495,0.0013683455122905346,90.5177384075047
5.316483157104771,4.751966624436721,0.0013544274344434767,90.65318115094905
5.3608440293403135,4.790173186269297,0.0013405702623880027,90.78723817718785
5.405561569991682,4.828686934890505,0.0013267750321066727,90.91991568039852
5.4506386467292485,4.8675103401306234,0.001313042757385709,91.05121995613709
5.496078150279906,4.906645891677753,0.0012993744298189698,91.18115739911899
5.541882994612444,4.946096099237479,0.0012857710188184954,91.30973450100083
5.588056117124431,4.985863492693821,0.0012722334716310704,91.43695784816394
5.634600478830558,5.025950622271451,0.0012587627133614167,91.5628341195001
5.681519064552556,5.0663600586992645,0.001245359647001293,91.68737008420023
5.72881488311059,5.107094393375218,0.0012320251534647972,91.8105725995467
5.776490967516214,5.148156238532517,0.0012187600916297048,91.93244860870968
5.828077756228228,5.189548227407137,0.0012055652983846434,92.05300513854814
5.880550051325039,5.231273014406677,0.001192441588682203,92.17224929741636
5.933444231958,5.273333275280602,0.0011793897555977383,92.29018827297614
5.9867636901534205,5.315731707291821,0.0011664105703938072,92.40682933001551
6.040511845210041,5.358471029389666,0.0011535047825902793,92.52217980827454
6.094692143918309,5.40155398238425,0.0011406731200397828,92.63624712027851
6.14930806078139,5.444983329122223,0.0011279162890086433,92.74903874917938
6.2043630982380265,5.48876185466397,0.001115234974263097,92.8605622466057
6.259860786887111,5.532892366462196,0.0011026298391606324,92.97082523052175
6.31580468571411,5.57737769454197,0.0010901015257465008,93.07983538309641
6.3721983823193025,5.622220691682213,0.001077650654855235,93.18760044858193
6.429045493147819,5.667424233598626,0.0010652778262169992,93.29412823120363
6.4863496637216,5.712991219128131,0.0010529836185688658,93.39942659306053
6.5441145688731535,5.758924570414754,0.001040768589770683,93.50350345203758
6.602343912981216,5.805227233097018,0.0010286332769256113,93.60636677973014
6.661041430208326,5.85190217649685,0.001016578196505233,93.70802459938066
6.720210884740253,5.89895239380998,0.0010046038444789407,93.80848498382856
6.783915845504262,5.946380902297918,0.0009927106964477807,93.90775605347335
6.8529114086098035,5.99419074348143,0.0009808992077823982,94.00584597425159
6.92246170693474,6.0423849833355865,0.0009691698137651534,94.10276295562811
6.992571200637818,6.09096671248639,0.000957522929736238,94.19851524860174
7.063244385738138,6.139939046408943,0.0009459589512437217,94.29311114372611
7.134485794403531,6.189305125627283,0.0009344782541973457,94.38655896914584
7.206299995241161,6.239068115915742,0.0009230811950260854,94.47886708864844
7.278691593590519,6.289231208501987,0.0009117681108393056,94.57004389973237
7.351665231818757,6.339797620271657,0.00090053931959138,94.6600978316915
7.4252255896183685,6.390770593974647,0.00088939512024978,94.74903734371648
7.499377384307342,6.442153398433089,0.0008783357929663881,94.83687092301312
7.574125371131631,6.493949328750954,0.0008673615992520629,94.92360708293832
7.649474343570125,6.546161706525371,0.0008564727821543038,95.00925436115375
7.725429133642043,6.598793880059639,0.0008456695664378622,95.09382131779753
7.80199461221678,6.651849224577926,0.000834952158768284,95.17731653367436
7.879175689326315,6.705331142441755,0.0008243207478982694,95.2597486084642
7.974469940622828,6.759243063368165,0.0008137755048566493,95.34112615894985
8.072056519804407,6.813588444649667,0.0008033165831400494,95.42145781726386
8.17042771048816,6.8683707713759325,0.0007929441189069588,95.50075222915456
8.269589821074439,6.923593556657323,0.0007826582311742751,95.57901805227198
8.369549210684118,6.979260341850154,0.0007724590220160709,95.65626395447359
8.47031228956641,7.035374696783808,0.000762346576764606,95.73249861215005
8.571885519509948,7.0919402199896595,0.0007523209642134163,95.8077307085714
8.674275414257144,7.148960538931831,0.0007423822368224364,95.88196893225364
8.777488539921949,7.206439310239846,0.0007325304309249657,95.95522197534613
8.881531515410902,7.264380219943098,0.0007227655669364938,96.02749853203977
8.986411012847594,7.32278698370724,0.0007130876495652446,96.0988072969963
9.092133758000553,7.381663347072473,0.0007034966680242801,96.16915696379873
9.198706530714517,7.441013085693708,0.000693992596245216,96.23855622342326
9.342689375298367,7.50084000558274,0.0006845753930932763,96.30701376273258
9.491537358772103,7.561147943352293,0.0006752450025837708,96.37453826299097
9.641582103530945,7.621940766462063,0.0006660013540997515,96.44113839840094
9.79283323172457,7.683222373466738,0.000656844362610864,96.50682283466202
9.945300442866207,7.744996694265983,0.0006477739288932721,96.57160022755134
10.098993514454751,7.807267690356493,0.0006387899397505231,96.6354792215264
10.253922302601715,7.87003935508602,0.0006298922682353179,96.69846844834993
10.410096742663312,7.93331571390946,0.0006210807738721188,96.76057652573714
10.567526849877591,7.997100824647008,0.0006123553028804055,96.82181205602518
10.726222720006659,8.061398777744355,0.0006037156883986289,96.88218362486505
10.955765140497075,8.126213696535038,0.0005951617507086556,96.9416997999359
11.20170080995008,8.191549737504847,0.000586693297460707,97.00036912968199
11.449613841010265,8.257411090558366,0.000578310123898686,97.05820014207185
11.699520131977138,8.323801979287683,0.0005700120130857534,97.11520134338042
11.951435708974973,8.390726661243217,0.0005617987361301888,97.17138121699344
12.205376726980674,8.45818942820678,0.0005536700524113535,97.22674822223458
12.461359470859698,8.52619460646678,0.0005456257098057054,97.28131079321514
12.82714069042212,8.594746557095666,0.0005376654449128426,97.33507733770642
13.261068047438547,8.663849676229615,0.0005297889832814071,97.38805623603456
13.698484248907535,8.733508395350398,0.0005219960396348601,97.44025583999804
14.139417345689303,8.803727181569627,0.0005142863180970102,97.49168447180774
14.58389561417738,8.874510537915192,0.0005066595124172049,97.54235042304947
15.31617568792143,8.945863003620032,0.0004991153061952017,97.592261953669
16.118056949172736,9.017789154413247,0.0004916533731055141,97.64142729097955
16.926385462353885,9.090293602813498,0.00048427337712130474,97.68985462869168
18.254945765608745,9.163380998424845,0.00047697497273765054,97.73755212596544
19.762484057799675,9.237056028234894,0.0004697578051941621,97.78452790648487
20.000000000000004,9.31132341691537,0.00046262151069690466,97.83079005755455
20.000000000000004,9.386187927125109,0.0004555657166395334,97.8763466292185
20.000000000000004,9.461654359815459,0.00044859004182355977,97.92120563340086
20.000000000000004,9.537727554538193,0.0004416940966777528,97.96537504306862
20.000000000000004,9.61441238975584,0.00043487748347654495,98.00886279141629
20.000000000000004,9.691713783154535,0.00042813979655744946,98.05167677107202
20.000000000000004,9.769636691959395,0.00042148062253736027,98.09382483332575
20.000000000000004,9.848186113252385,0.00041489954052775736,98.13531478737853
20.000000000000004,9.927367084292824,0.00040839612234869183,98.17615439961341
20.000000000000004,10.007184682840379,0.00040196993274154894,98.21635139288756
20.000000000000004,10.08764402748071,0.0003956205295805032,98.25591344584561
20.000000000000004,10.168750277953722,0.0003893474640826511,98.29484819225388
20.000000000000004,10.250508635484415,0.00038315028101671913,98.33316322035556
20.000000000000004,10.332924343116488,0.00037702851891036217,98.3708660722466
20.000000000000004,10.416002686048529,0.00037098171025595425,98.40796424327219
20.000000000000004,10.499748991972956,0.000365009381714832,98.44446518144368
20.000000000000004,10.584168631417686,0.0003591110543200227,98.48037628687568
20.000000000000004,10.669267018090501,0.0003532862436772609,98.5157049112434
20.000000000000004,10.755049609226274,0.0003475344601644258,98.55045835725986
20.000000000000004,10.841521905936899,0.00034185520912922854,98.58464387817277
20.000000000000004,10.928689453564079,0.0003362479910851718,98.61826867728129
20.000000000000004,11.016557842034949,0.0003307123019057356,98.65133990747186
20.000000000000004,11.105132706220513,0.0003252476330167477,98.68386467077354
20.000000000000004,11.194419726297053,0.0003198534715868927,98.71585001793224
20.000000000000004,11.284424628110356,0.0003145293007163539,98.74730294800388
20.000000000000004,11.375153183542919,0.0003092745996235352,98.77823040796623
20.000000000000004,11.466611210884087,0.0003040888438298252,98.80863929234921
20.000000000000004,11.558804575203148,0.0002989715053424005,98.83853644288345
20.000000000000004,11.651739188725493,0.00029392205283499767,98.86792864816695
20.000000000000004,11.745421011211738,0.00028893995182668864,98.89682264334961
20.000000000000004,11.83985605033992,0.00028402466485857007,98.92522510983547
20.000000000000004,11.935050362090726,0.00027917565166836613,98.9531426750023
20.000000000000004,12.031010051135919,0.00027439236936293833,98.98058191193859
20.000000000000004,12.127741271229768,0.0002696742725886525,99.00754933919745
20.000000000000004,12.225250225603705,0.00026502081369959987,99.03405142056741
20.000000000000004,12.323543167364129,0.0002604314429236368,99.06009456485978
20.000000000000004,12.422626399893373,0.00025590560852624704,99.0856851257124
20.000000000000004,12.522506277253985,0.00025144275697216165,99.11082940140963
20.000000000000004,12.623189204596175,0.0002470423330848011,99.13553363471812
20.000000000000004,12.724681638568565,0.00024270378020342358,99.15980401273845
20.000000000000004,12.826990087732273,0.00023842654033804796,99.18364666677225
20.000000000000004,12.93012111297823,0.00023421005432209372,99.20706767220446
20.000000000000004,13.034081327948005,0.00023005376196274559,99.23007304840074
20.000000000000004,13.138877399457881,0.00022595710218900345,99.25266875861963
20.000000000000004,13.244516047926393,0.00022191951319745074,99.27486070993939
20.000000000000004,13.351004047805311,0.00021794043259569867,99.29665475319895
20.000000000000004,13.458348228014037,0.00021401929754349527,99.3180566829533
20.000000000000004,13.566555472377596,0.0002101555448915274,99.33907223744247
20.000000000000004,13.675632720068041,0.00020634861131787246,99.35970709857425
20.000000000000004,13.785586966049463,0.00020259793346210443,99.37996689192046
20.000000000000004,13.89642526152658,0.00019890294805707007,99.39985718672617
20.000000000000004,14.008154714396877,0.00019526309205830216,99.419383495932
20.000000000000004,14.120782489706489,0.0001916778027710882,99.4385512762091
20.000000000000004,14.234315810109644,0.00018814651797518408,99.45736592800661
20.000000000000004,14.348761956331845,0.00018466867604718202,99.47583279561132
20.000000000000004,14.464128267636797,0.00018124371608051253,99.49395716721938
20.000000000000004,14.580422142297,0.00017787107800310681,99.5117442750197
20.000000000000004,14.697651038068274,0.00017455020269270907,99.52919929528898
20.000000000000004,14.81582247266796,0.00017128053208983557,99.54632734849795
20.000000000000004,14.934944024257033,0.000168061509308402,99.56313349942879
20.000000000000004,15.055023331926092,0.0001648925787440046,99.57962275730318
20.000000000000004,15.17606809618519,0.00016177318617988158,99.59580007592118
20.000000000000004,15.298086079457738,0.00015870277889052896,99.61167035381024
20.000000000000004,15.421085106578238,0.00015568080574302962,99.62723843438454
20.000000000000004,15.545073065294103,0.00015270671729603394,99.64250910611415
20.000000000000004,15.670057906771493,0.00014977996589648007,99.65748710270378
20.000000000000004,15.796047646105155,0.00014690000577398206,99.67217710328119
20.000000000000004,15.923050362832507,0.00014406629313296873,99.68658373259449
20.000000000000004,16.05107420145171,0.00014127828624252832,99.70071156121875
20.000000000000004,16.180127371943968,0.00013853544552401282,99.71456510577114
20.000000000000004,16.310218150300056,0.00013583723363637113,99.7281488291348
20.000000000000004,16.441354879050973,0.0001331831155592726,99.74146714069072
20.000000000000004,16.573545967803028,0.00013057255867398774,99.75452439655812
20.000000000000004,16.706799893777077,0.00012800503284207313,99.76732489984232
20.000000000000004,16.841125202352167,0.000125480010481858,99.77987290089051
20.000000000000004,16.976530507613564,0.00012299696664275843,99.79217259755478
20.000000000000004,17.113024492905087,0.00012055537907741882,99.80422813546252
20.000000000000004,17.25061591138606,0.00011815472831171897,99.8160436082937
20.000000000000004,17.389313586592575,0.00011579449771263869,99.82762305806496
20.000000000000004,17.52912641300334,0.0001134741735540263,99.83897047542035
20.000000000000004,17.670063356610104,0.00011119324508025607,99.85008979992838
20.000000000000004,17.812133455492543,0.00010895120456781746,99.86098492038515
20.000000000000004,17.95534582039798,0.00010674754738485206,99.87165967512364
20.000000000000004,18.099709635325567,0.00010458177204863602,99.8821178523285
20.000000000000004,18.245234158115252,0.00010245338028106132,99.8923631903566
20.000000000000004,18.3919287210415,0.00010036187706210347,99.90239937806281
20.000000000000004,18.539802731411683,9.830677068132162e-05,99.91223005513095
20.000000000000004,18.688865672169463,9.628757278739202e-05,99.92185881240968
20.000000000000004,18.839127102502847,9.43037984357076e-05,99.93128919225325
20.000000000000004,18.990596658457243,9.235496613406505e-05,99.94052468886665
20.000000000000004,19.143284053553327,9.044059788645152e-05,99.9495687486553
20.000000000000004,19.29719907941007,8.85602192349655e-05,99.95842477057879
20.000000000000004,19.452351606372595,8.671335929988338e-05,99.96709610650878
20.000000000000004,19.608751584145143,8.489955081790407e-05,99.97558606159058
20.000000000000004,19.766409042429178,8.311833017858404e-05,99.98389789460843
20.000000000000004,19.92533409156649,8.136923745899578e-05,99.99203481835434
20.000000000000004,20.085536923187668,7.965181645662955e-05,100.0
